sample_id,chromosome,gene,log2,cn,ecDNA_prob,ecDNA_status
P-0084634-T01-IM7-P-0084634-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0084675-T01-IM7-P-0084675-N01-IM7,8,MYC,2.12757,9,0.4519570348711056,non-ecDNA
P-0084675-T01-IM7-P-0084675-N01-IM7,15,BLM,2.50399,12,0.5661398297821341,ecDNA
P-0084681-T01-IM7-P-0084681-N01-IM7,1,BCL10,2.07148,9,0.289195918667992,non-ecDNA
P-0084681-T01-IM7-P-0084681-N01-IM7,1,SETDB1,1.91566,8,0.3226136691603779,non-ecDNA
P-0084681-T01-IM7-P-0084681-N01-IM7,11,BIRC3,2.10471,9,0.2706796446216753,non-ecDNA
P-0084681-T01-IM7-P-0084681-N01-IM7,11,YAP1,2.10471,9,0.3238703938841415,non-ecDNA
P-0084681-T01-IM7-P-0084681-N01-IM7,11,PGR,2.10471,9,0.31709524143143764,non-ecDNA
P-0084907-T01-IM7-P-0084907-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0084980-T01-IM7-P-0084980-N01-IM7,2,SOS1,2.40707,11,0.27787144689876764,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,2,MYCN,2.40707,11,0.19490683587072705,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,2,ALK,2.40707,11,0.32870084716091447,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,2,ASXL2,2.40707,11,0.2781653807956869,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,2,CENPA,2.40707,11,0.20165892405837235,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,2,DNMT3A,2.40707,11,0.2710878013813748,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,7,RAC1,2.31441,10,0.21271198431222763,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,7,ETV1,2.31441,10,0.24359475785297308,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,7,PMS2,2.31441,10,0.21925776881128928,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,7,EGFR,2.31441,10,0.26215949677383066,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,7,IKZF1,2.31441,10,0.25205867296227286,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,7,INHBA,2.31441,10,0.2006166633028955,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,7,CARD11,2.31441,10,0.25387498981111944,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,7,XRCC2,2.40638,11,0.2112229366328304,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,7,BRAF,2.40638,11,0.26265238102127,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,7,SMO,2.40638,11,0.20553911778186854,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,7,HGF,2.40638,11,0.2323107935259758,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,7,CREB3L2,2.40638,11,0.24818021579517438,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,7,KMT2C,2.40638,11,0.2729674651513028,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,7,MET,2.40638,11,0.24092020639672188,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,7,RHEB,2.40638,11,0.22502276655849898,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,7,PIK3CG,2.40638,11,0.21960578294539712,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,7,RELN,2.40638,11,0.2892771340282321,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,7,POT1,2.40638,11,0.24356338312585654,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,7,EZH2,2.40638,11,0.23443558468621548,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,7,CDK6,2.40638,11,0.2649474318046595,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,12,SH2B3,2.54204,12,0.2867023130596557,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,12,PTPN11,2.54204,12,0.3081127300989002,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,12,MSI1,2.54204,12,0.2718126435882379,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,12,HNF1A,2.54204,12,0.2674150415552362,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,12,RAB35,2.54204,12,0.2644531382408888,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,12,TBX3,2.54204,12,0.2518118147812054,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,17,HOXB13,2.54626,12,0.1859102020393334,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,17,RPTOR,2.54626,12,0.31414410665060677,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,17,STAT5A,2.54626,12,0.2304486726745868,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,17,RNF43,2.54626,12,0.25746237194483496,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,17,SRSF2,2.54626,12,0.18165074238746579,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,17,CD79B,2.54626,12,0.18356470967835606,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,17,EZH1,2.54626,12,0.24693714479495416,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,17,H3-3B,2.54626,12,0.18197912383471176,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,17,AXIN2,2.54626,12,0.23862645057552412,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,17,BRCA1,2.54626,12,0.2638062017956232,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,17,STAT3,2.54626,12,0.261600636001733,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,17,SPOP,2.54626,12,0.26315909085195655,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,17,PRKAR1A,2.54626,12,0.27528464391697044,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,17,STAT5B,2.54626,12,0.26239544264018855,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,17,BRIP1,2.54626,12,0.2882935536069584,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,17,SOX9,2.54626,12,0.19285814841122115,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,17,PPM1D,2.54626,12,0.257920968699601,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,17,MAP3K14,2.54626,12,0.25213475326482987,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,17,RAD51C,2.54626,12,0.1781070019428878,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,17,MSI2,2.54626,12,0.3146928449148186,non-ecDNA
P-0084980-T01-IM7-P-0084980-N01-IM7,17,ACTG1,2.54626,12,0.17827026526824566,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,2,ALK,2.04392,9,0.30206747004808293,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,2,SOS1,2.04392,9,0.25371315501203057,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,2,CENPA,2.04392,9,0.18243654773230616,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,2,DNMT3A,2.04392,9,0.24731298741798516,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,2,ASXL2,2.04392,9,0.253990734197723,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,2,MYCN,2.04392,9,0.1761857922180229,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,7,EGFR,2.16461,9,0.25200989221502446,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,7,PMS2,2.16461,9,0.21029572312920827,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,7,RAC1,2.16461,9,0.20394760254937522,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,7,CARD11,2.16461,9,0.24394008280722596,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,7,INHBA,2.16461,9,0.1922289620530372,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,7,ETV1,2.16461,9,0.23393601382083506,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,7,IKZF1,2.16461,9,0.24217177401649218,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,17,SPOP,2.18594,10,0.24467591598035338,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,17,BRIP1,2.18594,10,0.26868903034236724,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,17,H3-3B,2.18594,10,0.16789833836088217,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,17,HOXB13,2.18594,10,0.17158905044132258,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,17,AXIN2,2.18594,10,0.22134862980880532,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,17,CD79B,2.18594,10,0.16938664307674978,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,17,STAT3,2.18594,10,0.24319078422327428,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,17,PPM1D,2.18594,10,0.23968599211458644,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,17,STAT5A,2.18594,10,0.2135968353013985,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,17,EZH1,2.18594,10,0.2292387866105875,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,17,BRCA1,2.18594,10,0.24529271109038436,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,17,PRKAR1A,2.18594,10,0.2562460904033338,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,17,MSI2,2.18594,10,0.29403542198356225,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,17,ACTG1,2.18594,10,0.16441877392382676,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,17,MAP3K14,2.18594,10,0.2341797378685947,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,17,RAD51C,2.18594,10,0.1642656601704176,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,17,STAT5B,2.18594,10,0.24394814113642455,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,17,RPTOR,2.18594,10,0.293507258604055,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,17,SOX9,2.18594,10,0.1781188840618898,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,17,RNF43,2.18594,10,0.239249362450483,non-ecDNA
P-0084980-T02-IM7-P-0084980-N01-IM7,17,SRSF2,2.18594,10,0.16759016004657212,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,2,MYCN,6.6959,208,0.698036828921642,ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,2,ALK,1.85886,8,0.3075042559412782,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,2,ASXL2,1.85886,8,0.25910327746030903,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,2,CENPA,1.85886,8,0.1865102089289646,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,2,SOS1,1.85886,8,0.2588225914376654,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,2,DNMT3A,1.85886,8,0.2523481513225309,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,17,RNF43,2.19439,10,0.24135395986032926,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,17,HOXB13,2.19439,10,0.17323399486376923,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,17,SOX9,2.19439,10,0.1798128394909208,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,17,CD79B,2.19439,10,0.1710148326465503,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,17,AXIN2,2.19439,10,0.22334198967906715,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,17,PRKAR1A,2.19439,10,0.2584494078893962,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,17,SPOP,2.19439,10,0.24681276197300053,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,17,BRCA1,2.19439,10,0.24743317917959978,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,17,STAT3,2.19439,10,0.24531887255218146,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,17,H3-3B,2.19439,10,0.16951514157518058,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,17,STAT5B,2.19439,10,0.2460807019290269,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,17,MSI2,2.19439,10,0.296434163448521,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,17,PPM1D,2.19439,10,0.24179320964265588,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,17,RPTOR,2.19439,10,0.29590349731758964,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,17,BRIP1,2.19439,10,0.27096035976158345,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,17,STAT5A,2.19439,10,0.21553971014471326,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,17,RAD51C,2.19439,10,0.16585445444268923,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,17,MAP3K14,2.19439,10,0.23625358884351805,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,17,ACTG1,2.19439,10,0.16600875495836037,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,17,SRSF2,2.19439,10,0.1692045990699428,non-ecDNA
P-0084995-T02-IM7-P-0084995-N01-IM7,17,EZH1,2.19439,10,0.23128209606421296,non-ecDNA
P-0085026-T01-IM7-P-0085026-N01-IM7,5,DROSHA,2.21917,10,0.36161437667743346,non-ecDNA
P-0085026-T01-IM7-P-0085026-N01-IM7,8,MYC,6.08702,136,0.5955589882881163,ecDNA
P-0085065-T01-IM7-P-0085065-N01-IM7,1,H3C13,1.94698,8,0.21892530792217166,non-ecDNA
P-0085065-T01-IM7-P-0085065-N01-IM7,1,MCL1,1.94698,8,0.28640691982622446,non-ecDNA
P-0085065-T01-IM7-P-0085065-N01-IM7,1,H3C14,1.94698,8,0.2216760870992559,non-ecDNA
P-0085065-T01-IM7-P-0085065-N01-IM7,1,H3C15,1.94698,8,0.22147763321442676,non-ecDNA
P-0085065-T01-IM7-P-0085065-N01-IM7,6,H3C4,1.83451,8,0.24333001467652424,non-ecDNA
P-0085065-T01-IM7-P-0085065-N01-IM7,6,H3C8,1.83451,8,0.24294485718376926,non-ecDNA
P-0085065-T01-IM7-P-0085065-N01-IM7,6,H3C6,1.83451,8,0.2984171564521035,non-ecDNA
P-0085065-T01-IM7-P-0085065-N01-IM7,6,H3C1,1.83451,8,0.24360210226703768,non-ecDNA
P-0085065-T01-IM7-P-0085065-N01-IM7,6,H1-2,1.83451,8,0.25375148895224287,non-ecDNA
P-0085065-T01-IM7-P-0085065-N01-IM7,6,H3C2,1.83451,8,0.24376416762705846,non-ecDNA
P-0085065-T01-IM7-P-0085065-N01-IM7,6,H2BC5,1.83451,8,0.3423974716586287,non-ecDNA
P-0085065-T01-IM7-P-0085065-N01-IM7,6,H3C3,1.83451,8,0.24238581632380338,non-ecDNA
P-0085065-T01-IM7-P-0085065-N01-IM7,6,H3C7,1.83451,8,0.24283388838014752,non-ecDNA
P-0085065-T01-IM7-P-0085065-N01-IM7,17,TP53,2.30533,10,0.5011565299007119,ecDNA
P-0085094-T01-IM7-P-0085094-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0085094-T02-IM7-P-0085094-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0085096-T01-IM7-P-0085096-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0085156-T04-IM7-P-0085156-N01-IM7,4,EIF4E,2.50768,12,0.4221762074635486,non-ecDNA
P-0085156-T04-IM7-P-0085156-N01-IM7,6,VEGFA,3.36318,21,0.34726420727408075,non-ecDNA
P-0085156-T04-IM7-P-0085156-N01-IM7,6,CCND3,3.36318,21,0.41532233777639743,non-ecDNA
P-0085156-T04-IM7-P-0085156-N01-IM7,12,CDK4,4.7895,56,0.535645409200814,ecDNA
P-0085156-T04-IM7-P-0085156-N01-IM7,12,MDM2,4.75293,54,0.5327397767574268,ecDNA
P-0085253-T01-IM7-P-0085253-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0085261-T01-IM7-P-0085261-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0085428-T02-IM7-P-0085428-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0085487-T04-IM7-P-0085487-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0085556-T01-IM7-P-0085556-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0085616-T01-IM7-P-0085616-N01-IM7,2,MYCN,2.72967,14,0.34165421292329257,non-ecDNA
P-0085616-T03-IM7-P-0085616-N01-IM7,1,MCL1,3.55443,24,0.4369869778841074,non-ecDNA
P-0085616-T03-IM7-P-0085616-N01-IM7,1,SETDB1,2.78364,14,0.3881311855806193,non-ecDNA
P-0085616-T03-IM7-P-0085616-N01-IM7,2,MYCN,5.452,88,0.5798788562298424,ecDNA
P-0085635-T02-IM7-P-0085635-N01-IM7,8,DUSP4,2.11391,9,0.19601944336991506,non-ecDNA
P-0085635-T02-IM7-P-0085635-N01-IM7,8,NRG1,2.11391,9,0.31451910916173065,non-ecDNA
P-0085635-T02-IM7-P-0085635-N01-IM7,8,NSD3,2.11391,9,0.24650756515618644,non-ecDNA
P-0085635-T02-IM7-P-0085635-N01-IM7,8,NKX3-1,2.11391,9,0.1667044011424559,non-ecDNA
P-0085635-T02-IM7-P-0085635-N01-IM7,8,FGFR1,2.11391,9,0.22798267325091004,non-ecDNA
P-0085635-T02-IM7-P-0085635-N01-IM7,8,RAD21,2.17203,10,0.19761048814174337,non-ecDNA
P-0085635-T02-IM7-P-0085635-N01-IM7,8,PREX2,2.17203,10,0.24033357671665853,non-ecDNA
P-0085635-T02-IM7-P-0085635-N01-IM7,8,SOX17,2.17203,10,0.14905240367485806,non-ecDNA
P-0085635-T02-IM7-P-0085635-N01-IM7,8,NBN,2.17203,10,0.21164153242727712,non-ecDNA
P-0085635-T02-IM7-P-0085635-N01-IM7,8,LYN,2.17203,10,0.23663256943782857,non-ecDNA
P-0085635-T02-IM7-P-0085635-N01-IM7,8,RECQL4,2.17203,10,0.16476873559628802,non-ecDNA
P-0085635-T02-IM7-P-0085635-N01-IM7,8,AGO2,2.17203,10,0.2325733477735009,non-ecDNA
P-0085635-T02-IM7-P-0085635-N01-IM7,8,ELOC,2.17203,10,0.19609770619471104,non-ecDNA
P-0085635-T02-IM7-P-0085635-N01-IM7,8,PRDM14,2.17203,10,0.18860796754449996,non-ecDNA
P-0085635-T02-IM7-P-0085635-N01-IM7,8,MYC,2.17203,10,0.16763636136944043,non-ecDNA
P-0085655-T01-IM7-P-0085655-N01-IM7,8,NRG1,1.88076,8,0.3054420450502161,non-ecDNA
P-0085655-T01-IM7-P-0085655-N01-IM7,8,FGFR1,1.88076,8,0.22059933972207377,non-ecDNA
P-0085655-T01-IM7-P-0085655-N01-IM7,8,NSD3,1.88076,8,0.2387097960821081,non-ecDNA
P-0085655-T01-IM7-P-0085655-N01-IM7,8,NKX3-1,1.88076,8,0.16089201045626747,non-ecDNA
P-0085655-T01-IM7-P-0085655-N01-IM7,8,DUSP4,1.88076,8,0.1894172784314845,non-ecDNA
P-0085655-T01-IM7-P-0085655-N01-IM7,8,LYN,1.89397,8,0.21751503761633154,non-ecDNA
P-0085655-T01-IM7-P-0085655-N01-IM7,8,NBN,1.89397,8,0.1940298370878922,non-ecDNA
P-0085655-T01-IM7-P-0085655-N01-IM7,8,PREX2,1.89397,8,0.22100360585546996,non-ecDNA
P-0085655-T01-IM7-P-0085655-N01-IM7,8,ELOC,1.89397,8,0.17948500170634238,non-ecDNA
P-0085655-T01-IM7-P-0085655-N01-IM7,8,PRDM14,1.89397,8,0.17249362143500085,non-ecDNA
P-0085655-T01-IM7-P-0085655-N01-IM7,8,MYC,1.89397,8,0.15297598047753388,non-ecDNA
P-0085655-T01-IM7-P-0085655-N01-IM7,8,RAD21,1.89397,8,0.18089846482052224,non-ecDNA
P-0085655-T01-IM7-P-0085655-N01-IM7,8,SOX17,1.89397,8,0.1357521913778418,non-ecDNA
P-0085655-T01-IM7-P-0085655-N01-IM7,8,AGO2,1.89397,8,0.21369195771542834,non-ecDNA
P-0085655-T01-IM7-P-0085655-N01-IM7,8,RECQL4,1.89397,8,0.15031385028276203,non-ecDNA
P-0085975-T01-IM7-P-0085975-N01-IM7,2,MYCN,6.03677,132,0.6484958791998688,ecDNA
P-0086040-T02-IM7-P-0086040-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0086044-T01-IM7-P-0086044-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0086057-T01-IM7-P-0086057-N01-IM7,2,MYCN,6.2778,156,0.6498101694579365,ecDNA
P-0086085-T01-IM7-P-0086085-N01-IM7,4,PDGFRA,2.47625,12,0.3655782748570269,non-ecDNA
P-0086085-T01-IM7-P-0086085-N01-IM7,12,KDM5A,2.50017,12,0.3738379746364071,non-ecDNA
P-0086085-T01-IM7-P-0086085-N01-IM7,12,RAD52,2.50017,12,0.33870177875457996,non-ecDNA
P-0086085-T01-IM7-P-0086085-N01-IM7,12,CCND2,1.88531,8,0.3282787487603789,non-ecDNA
P-0086133-T01-IM7-P-0086133-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0086239-T01-IM7-P-0086239-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0086265-T01-IM7-P-0086265-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0086268-T01-IM7-P-0086268-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0086273-T07-IM7-P-0086273-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0086376-T01-IM7-P-0086376-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0086376-T02-IM7-P-0086376-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0086465-T01-IM7-P-0086465-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0086518-T01-IM7-P-0086518-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0086519-T01-IM7-P-0086519-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0086519-T02-IM7-P-0086519-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0086617-T01-IM7-P-0086617-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0086653-T01-IM7-P-0086653-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0086684-T01-IM7-P-0086684-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0086737-T01-IM7-P-0086737-N01-IM7,1,MDM4,4.59967,49,0.5214740158149612,ecDNA
P-0086737-T03-IM7-P-0086737-N01-IM7,1,MDM4,4.35421,41,0.5015413845791752,ecDNA
P-0086740-T01-IM7-P-0086740-N01-IM7,2,SF3B1,1.86256,8,0.25579556824257044,non-ecDNA
P-0086740-T01-IM7-P-0086740-N01-IM7,2,PMS1,1.86256,8,0.27690902768441045,non-ecDNA
P-0086740-T01-IM7-P-0086740-N01-IM7,2,STAT1,1.86256,8,0.2556566330059276,non-ecDNA
P-0086740-T01-IM7-P-0086740-N01-IM7,3,BCL6,2.24087,10,0.3905116325225747,non-ecDNA
P-0086740-T01-IM7-P-0086740-N01-IM7,4,KDR,5.49186,91,0.6073531076403791,ecDNA
P-0086740-T01-IM7-P-0086740-N01-IM7,4,PDGFRA,5.49186,91,0.6112023446773462,ecDNA
P-0086740-T01-IM7-P-0086740-N01-IM7,4,KIT,5.49186,91,0.626442531255836,ecDNA
P-0086740-T01-IM7-P-0086740-N01-IM7,4,KDR,3.11741,18,0.4495836545296645,non-ecDNA
P-0086740-T01-IM7-P-0086740-N01-IM7,9,PDCD1LG2,4.58817,49,0.6358130808126077,ecDNA
P-0086740-T01-IM7-P-0086740-N01-IM7,9,CD274,4.58817,49,0.6076766773241565,ecDNA
P-0086740-T01-IM7-P-0086740-N01-IM7,11,CCND1,2.62308,13,0.44214819983007536,non-ecDNA
P-0086740-T01-IM7-P-0086740-N01-IM7,11,FGF19,2.62308,13,0.41264240250560835,non-ecDNA
P-0086740-T01-IM7-P-0086740-N01-IM7,11,FGF4,2.62308,13,0.4022841794264943,non-ecDNA
P-0086740-T01-IM7-P-0086740-N01-IM7,11,GAB2,2.06951,9,0.39542538170171077,non-ecDNA
P-0086740-T01-IM7-P-0086740-N01-IM7,12,KDM5A,2.86963,15,0.44016863871895234,non-ecDNA
P-0086740-T01-IM7-P-0086740-N01-IM7,12,RAD52,2.86963,15,0.4031581898586993,non-ecDNA
P-0086740-T01-IM7-P-0086740-N01-IM7,12,CCND2,1.89709,8,0.28074932564050625,non-ecDNA
P-0086767-T01-IM7-P-0086767-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0086769-T01-IM7-P-0086769-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0086794-T03-IM7-P-0086794-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0086833-T01-IM7-P-0086833-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0086868-T01-IM7-P-0086868-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0086880-T01-IM7-P-0086880-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0086962-T02-IM7-P-0086962-N01-IM7,5,FGFR4,2.23034,10,0.1747654935419266,non-ecDNA
P-0086962-T02-IM7-P-0086962-N01-IM7,5,APC,2.23034,10,0.2357370712811075,non-ecDNA
P-0086962-T02-IM7-P-0086962-N01-IM7,5,MSH3,2.23034,10,0.24864304355235983,non-ecDNA
P-0086962-T02-IM7-P-0086962-N01-IM7,5,NPM1,2.23034,10,0.19153952079733194,non-ecDNA
P-0086962-T02-IM7-P-0086962-N01-IM7,5,RASA1,2.23034,10,0.23273302883701832,non-ecDNA
P-0086962-T02-IM7-P-0086962-N01-IM7,5,NSD1,2.23034,10,0.24078619177863497,non-ecDNA
P-0086962-T02-IM7-P-0086962-N01-IM7,5,PDGFRB,2.23034,10,0.20507892688491589,non-ecDNA
P-0086962-T02-IM7-P-0086962-N01-IM7,5,RAD50,2.23034,10,0.22409843015879674,non-ecDNA
P-0086962-T02-IM7-P-0086962-N01-IM7,5,FLT4,2.23034,10,0.20839892079224234,non-ecDNA
P-0086962-T02-IM7-P-0086962-N01-IM7,5,CSF1R,2.23034,10,0.21394295941334335,non-ecDNA
P-0086962-T02-IM7-P-0086962-N01-IM7,21,U2AF1,2.35339,11,0.24402099240995284,non-ecDNA
